turn_id,meeting_id,speaker_id,next_speaker_id,utterance_text,pause_duration_ms,speech_duration_ms,num_words,last_token,ends_with_punctuation,has_question_word,syntactic_completeness_score,is_backchannel,is_interruption,label_end_of_turn,source_corpus,label_source
ami_001549,EN2002c,C,B,", go to meeting one , then it has to reload the nom object . Next one .",1160,5299,14,one,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001550,EN2002c,C,A,"But uh if it doesn't take that long each time , then that should be f alright .",899,4890,16,alright,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001551,EN2002c,C,A,"Yeah . Yeah , right .",509,1480,3,right,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001552,EN2002c,C,A,Yeah . That's true .,240,889,3,true,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001553,EN2002c,A,B,"I wanna search on this and this and this meeting , or only on this meeting , or",840,3460,16,or,0,0,0.18,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001554,EN2002c,B,C,the things when they actually needs to has to search . When it needs to be loaded .,1399,3650,16,loaded,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001555,EN2002c,C,B,"it . So yeah , or they could check mark against the ones they wanna check . So",460,3839,15,so,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001556,EN2002c,B,B,Did we think about um,2099,2259,5,um,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001557,EN2002c,B,C,Did we think about um better names for the meetings ?,1640,5789,10,meetings,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001558,EN2002c,C,A,the the working group that it's part of . Yeah . That probably even might have a .,289,4470,15,a,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001559,EN2002c,C,A,"part of . Yeah . That probably even might have a . Yeah . Yeah , right .",599,8289,12,right,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001560,EN2002c,B,A,"working group , is it ? Okay . I wanna see the meetings about even better understanding .",710,6220,14,understanding,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001561,EN2002c,A,C,Yeah . Yep .,509,1309,2,yep,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001562,EN2002c,C,A,See if it's accurate .,230,1079,4,accurate,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001563,EN2002c,A,B,"Yeah . Yep . So I've yeah , I've put that in already to",679,5480,11,to,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001564,EN2002c,A,A,"Yeah . Yep . So I've yeah , I've put that in already to Sort of .",2350,7449,13,of,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001565,EN2002c,A,A,"already to Sort of . So yeah , again concretely to the start-up start-up um libraries window .",2550,10719,15,window,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001566,EN2002c,C,B,Um do we actually need the uh the frequencies ?,389,3070,9,frequencies,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001567,EN2002c,B,C,"Yeah , to do um what Steve's talking about you do . To do the topic labelling .",210,4509,15,labelling,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001568,EN2002c,C,A,"Yeah ? Oh right , that . Right . Yeah , okay . Yeah .",289,3629,8,yeah,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001569,EN2002c,A,C,is that ? I mean do you think you would have have time for that as well ?,699,3860,16,well,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001570,EN2002c,B,C,Can't you do any better for our search without the T_F_I_D_F_ ?,640,2309,15,f,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001571,EN2002c,C,B,Um I don't know .,1009,990,4,know,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001572,EN2002c,C,B,What's it stand for ?,349,629,4,for,1,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001573,EN2002c,B,A,"it like yeah , and then the , which is gonna a a prob basically equal score .",230,3360,15,score,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001574,EN2002c,B,B,"f three , five words . In both documents . Yeah , term frequency inverse document frequency .",2420,5959,13,frequency,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001575,EN2002c,A,B,"compare it to the to the uh hand annotated , you know , the hand segmented tool .",480,5049,15,tool,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001576,EN2002c,B,B,"when it when they you tell him that with topics , but actually get searching with key-words .",1549,4059,16,key-words,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001577,EN2002c,B,A,"topics , but actually get searching with key-words . For each do you see what I mean ?",509,4620,15,mean,1,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001578,EN2002c,A,A,Hmm . Mm .,2450,1710,2,mm,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001579,EN2002c,A,A,Hmm . Mm . Hmm .,1660,4579,3,hmm,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001580,EN2002c,A,B,"Mm , yeah , yeah , definitely .",589,1500,4,definitely,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001581,EN2002c,B,C,", you can do you can do search without T_F_I_D_F_ , you just can't rank the search .",1090,3720,19,search,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001582,EN2002c,B,A,isn't that what the idea was in the first place to rank these rank the results so that,299,3860,18,that,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001583,EN2002c,C,B,Yeah . Yeah .,450,2420,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001584,EN2002c,B,A,"Yeah , but that won't slow it down . Ranking it won't slow it down .",1369,3359,13,down,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001585,EN2002c,C,B,"think we had that in the the document . Yeah . Yeah , exactly . I know .",2309,7090,13,know,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001586,EN2002c,B,C,Depends how you treat your compound nouns .,350,2710,7,nouns,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001587,EN2002c,A,B,"No , just like Edinburgh and language . alright .",299,3960,7,alright,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001588,EN2002c,B,B,"a compound noun . Uh Sunny day , yeah . And like an adjective , yeah . Um",1960,7849,13,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001589,EN2002c,B,C,and the higher the more uh more informative each term is for each thing would give you a,529,3660,18,a,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001590,EN2002c,B,B,"would give you a a thing . It's pretty crude anyway , but it's just looking for um",1860,5149,16,um,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001591,EN2002c,C,B,we choose the list of meetings that we wanted to search to do that . So yeah .,250,3150,16,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001592,EN2002c,C,B,choose the list of meetings that we wanted to search to do that . So yeah . Um,349,5099,16,um,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001593,EN2002c,B,C,"Yeah , yeah , that's true . So yeah , that's less crude isn't it . But um",310,4490,13,um,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001594,EN2002c,C,B,"? Not y actually , that's a problem for me too . So Or Pernilla . And uh",289,4679,14,uh,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001595,EN2002c,C,B,"should work , yeah . Okay , then I'm just yeah . Sure that's not too bad .",299,2649,13,bad,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001596,EN2002c,C,B,Oh yeah .,410,210,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001597,EN2002c,B,C,"on it . If you haven't got it , it's on Cognate . , yeah . Yeah .",539,3509,12,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001598,EN2002c,C,B,"Oh yeah ? Okay . . Yeah , I've got uh somewhere P_D_F_ .",789,8880,11,f,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001599,EN2002c,C,B,". Do the P_D_F_s , switch it to Postscript , switch it back to P_D_F_ , and then",240,2539,19,then,0,1,0.65,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001600,EN2002c,C,C,"Don't know . Okay , so that's okay , that might be good .",1909,3140,10,good,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001601,EN2002c,C,A,"Don't know . Okay , so that's okay , that might be good . Alright . Okay .",669,6400,12,okay,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001602,EN2002c,C,A,"Oh , I thought we sort of dis you know what I mean .",210,2970,12,mean,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001603,EN2002c,C,A,"Yeah . Or attended , yeah .",369,1579,4,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001604,EN2002c,A,C,users that took part . But then that's probably pretty much the same for the same group .,1119,5140,16,group,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001605,EN2002c,C,A,"there'll be a set of people that do , and then a sub-set for each meeting probably .",779,3589,16,probably,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001606,EN2002c,B,C,"Yeah , I guess so . Yeah , yeah , I guess that's useful .",480,1880,10,useful,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001607,EN2002c,C,C,"for stuff or start working or No . Or or browse okay , like search , browse um",2009,6980,15,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001608,EN2002c,A,C,sort of some sort of research group . I want that first meeting . Look at that .,259,4960,15,that,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001609,EN2002c,A,C,"they've got loaded their first meeting , y they can they can browse through that quite nicely .",1079,6630,16,nicely,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001610,EN2002c,C,A,"of X_ working group , they'll wanna get in there . Um do we wanna save preferences ?",2269,5220,15,preferences,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001611,EN2002c,A,C,What do you mean ?,250,529,4,mean,1,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001612,EN2002c,A,C,W how how are we gonna know that ?,1009,1309,8,that,1,1,0.65,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001613,EN2002c,A,C,Have a user model .,750,2220,4,model,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001614,EN2002c,C,B,to that . Or don't know . Based on what they did the last time . Yeah .,230,8269,14,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001615,EN2002c,B,C,"you can have a save preferences . You could have a save preferenc preferences , I guess .",310,3959,15,guess,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001616,EN2002c,C,A,. Or don't know . Based on what they did the last time . Yeah . Mm-hmm .,769,10540,13,mm-hmm,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001617,EN2002c,C,A,"Yeah , okay , right . Yeah . Yeah , okay yeah , that's yeah . Right .",210,9309,10,right,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001618,EN2002c,B,A,"Yeah , it's not enough information , is it , to .",259,3829,8,to,1,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001619,EN2002c,A,C,come back every day and do the same browsing . Let's see what's changed today . Mm .,1000,10090,15,mm,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001620,EN2002c,C,B,"for it . Oh , p perfect . You know . You know . I don't know .",660,5099,12,know,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001621,EN2002c,B,A,"Yeah . Yeah , it would be quite good if it has yeah .",679,4500,11,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001622,EN2002c,A,C,"But I mean the main thing what you wanna do is to view a meeting , right ?",550,3210,16,right,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001623,EN2002c,C,B,Probably or search something . Yeah .,200,2449,5,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001624,EN2002c,B,A,"search screen . Yeah . Yeah yeah , or one that yeah , or one that Yeah .",460,8690,13,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001625,EN2002c,B,A,"and the search window opens . And that's the interface , and you just go from there .",710,4799,15,there,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001626,EN2002c,A,B,"Yeah , that's that's what yeah .",460,1409,5,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001627,EN2002c,B,B,button . And then from there it takes you to wherever else you wanna go . Yeah .,1630,4889,15,yeah,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001628,EN2002c,B,A,you wanna go . Yeah . And the other topic says welcome to welcome to our browser .,480,7129,15,browser,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001629,EN2002c,B,A,A drop drop-down menu .,519,1500,4,menu,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001630,EN2002c,C,A,"like that we do want drop-down . We don't want them to type them , do we ?",1789,2379,15,we,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001631,EN2002c,B,A,"Yeah , it does .",240,500,3,does,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001632,EN2002c,A,C,Yeah . Drop-down is definitely not,1320,2590,5,not,0,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001633,EN2002c,C,B,"multiple ? No . Okay , you're just looking for one specific speaker , right ? Yeah .",279,4310,12,yeah,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001634,EN2002c,A,B,"longer name , blah , and then it gives you the , you know , the participants .",259,4510,13,participants,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001635,EN2002c,C,A,Oh . Mm-hmm .,350,4119,2,mm-hmm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001636,EN2002c,C,A,A tool tip . Mm-hmm .,769,1220,4,mm-hmm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001637,EN2002c,B,A,"over , isn't it , or something . Actually in this n Oh let's do that then .",579,3510,14,then,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001638,EN2002c,C,B,"Yeah , that's true . Yeah .",899,2090,4,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001639,EN2002c,A,A,"So you've got a drop-down menu , a search a search button not search , go button .",2260,5329,15,button,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001640,EN2002c,A,A,"got a drop-down menu , a search a search button not search , go button . And then",2239,7950,15,then,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001641,EN2002c,A,B,button . And then Some sort of field which updates dynamically depending on what you've got highlighted .,230,9099,16,highlighted,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001642,EN2002c,A,B,"Yeah . Yeah , that sounds good .",450,1629,5,good,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001643,EN2002c,B,B,. Yeah . We can do all of that without even ever going anywhere near loading up a,1809,6660,16,a,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001644,EN2002c,B,A,We can do all of that without even ever going anywhere near loading up a I think .,1299,4920,17,think,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001645,EN2002c,A,B,I think .,550,329,2,think,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001646,EN2002c,C,B,Mm-hmm . Right .,989,1400,2,right,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001647,EN2002c,B,A,"think . Oh cool . And uh a thing . A meeting , a nom . Yeah .",829,7859,12,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001648,EN2002c,A,B,I think . Nom . Yeah . What does nom actually stand for ?,420,8610,10,for,1,1,0.65,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001649,EN2002c,C,B,the wr write corpus ? Is that what it is ? Writable corpus or something . Yeah .,659,4389,14,yeah,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001650,EN2002c,A,B,Oh really ? Oh . Oh .,579,2240,4,oh,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001651,EN2002c,C,B,Oh . Right .,940,1699,2,right,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001652,EN2002c,C,B,"Area , yeah .",549,980,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001653,EN2002c,C,A,"Yeah , drove you crazy . Oh God .",419,3420,6,god,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001654,EN2002c,A,C,", yep definitely . Not very fun . Right , so anyone else got anything to say ?",420,7469,13,say,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001655,EN2002c,C,A,"Um not really , just gonna keep on going .",1980,2590,8,going,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001656,EN2002c,A,B,"we yeah , do we want another meeting at the end of the week um with Pernilla ?",1809,4449,16,pernilla,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001657,EN2002c,B,C,"Might be useful , mightn't it ?",390,1099,5,it,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001658,EN2002c,A,B,"do quite a bit of work this week , so I'll have probably more to talk about .",829,3279,16,about,1,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001659,EN2002c,C,C,"this get this one earlier maybe ? Three or I don't know . Yeah , that's true .",2180,7659,14,true,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001660,EN2002c,C,C,"this one earlier maybe ? Three or I don't know . Yeah , that's true . True .",1799,9580,13,true,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_001661,EN2002c,C,A,"I don't know . Yeah , that's true . True . Mm 'kay , yeah , sure .",269,8250,11,sure,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001662,EN2002c,A,C,Friday ? What what time ?,1579,1650,4,time,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001663,EN2002c,C,A,"don't know . Yeah , that's true . True . Mm 'kay , yeah , sure . Um",1579,11239,11,um,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001664,EN2002c,B,C,"No , just after S_P_ two .",360,1849,6,two,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001665,EN2002c,C,B,", 'cause it's the lab and try and get some work done for the the lab stuff .",509,4309,16,stuff,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001666,EN2002c,A,C,I've got a doctor's appointment at ten to two .,409,2429,9,two,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_001667,EN2002c,C,A,"Oh , okay . Ten to two .",1619,2380,5,two,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
